iteration_id,branch_id,setup_definition,high_lookback_days,leader_strength_definition,laggard_definition,trigger_definition,context_filter,comparison_target,holding_window_days,sample_count,avg_excess_return,median_excess_return,hit_rate,subperiod_consistency,headline_verdict,notes
iteration_01,S1_T0_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,DIA,2.0,22,-0.0004984301777156,0.0010416489701928,0.5454545454545454,mixed pre/post 2020,revise,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T0_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,DIA,5.0,20,-0.00153197122724,0.0010480843377553,0.55,negative pre/post 2020,revise,setups=20; triggered=20; expired=0; laggard=QQQ
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,2.0,27,0.0014133768577109,-0.0001218879819455,0.4814814814814814,positive pre/post 2020,revise,setups=29; triggered=27; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,3.0,26,0.0032469579266376,0.003981857313873,0.5769230769230769,mixed pre/post 2020,revise,setups=29; triggered=27; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,4.0,26,0.0055793553431021,0.0036826846513962,0.6538461538461539,mixed pre/post 2020,revise,setups=29; triggered=27; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,5.0,26,0.0067881691152328,0.0068591483408518,0.5769230769230769,mixed pre/post 2020,revise,setups=29; triggered=27; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,2.0,24,0.0006669941782605,-0.0022275964555786,0.4166666666666667,mixed pre/post 2020,revise,setups=26; triggered=24; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,3.0,23,0.0037656642343394,0.0045347165672451,0.5652173913043478,mixed pre/post 2020,revise,setups=26; triggered=24; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,4.0,23,0.0054661097790792,0.003450931005787,0.6521739130434783,mixed pre/post 2020,revise,setups=26; triggered=24; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,5.0,23,0.0057865936379498,0.0039721126109812,0.5652173913043478,mixed pre/post 2020,revise,setups=26; triggered=24; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,2.0,23,0.0005008972066914,-0.0001218879819455,0.4782608695652174,positive pre/post 2020,revise,setups=25; triggered=23; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,3.0,22,0.0034808747999403,0.0034283112363222,0.5454545454545454,positive pre/post 2020,promote,setups=25; triggered=23; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,4.0,22,0.0050037625299978,0.0046167222923257,0.6363636363636364,positive pre/post 2020,promote,setups=25; triggered=23; expired=2; laggard=DIA
iteration_01,S1_T0_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,QQQ,5.0,22,0.0063321348849203,0.0068591483408518,0.5909090909090909,positive pre/post 2020,promote,setups=25; triggered=23; expired=2; laggard=DIA
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,2.0,22,-0.0010561070442154,0.0023626675493728,0.5454545454545454,negative pre/post 2020,revise,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,3.0,22,-0.003576347702961,-0.0015760479543361,0.3181818181818182,negative pre/post 2020,kill,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,4.0,22,-0.0028324146342329,-0.0012726068092218,0.4090909090909091,negative pre/post 2020,kill,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,5.0,22,-0.0004588565710073,0.0005710346171952,0.5454545454545454,mixed pre/post 2020,revise,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,2.0,22,-0.0003189684849372,0.0009560584401985,0.5,mixed pre/post 2020,kill,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,3.0,22,-0.0024794695983601,-0.0015760479543361,0.3181818181818182,negative pre/post 2020,kill,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,4.0,22,-0.0008508418313761,-0.0012726068092218,0.4090909090909091,negative pre/post 2020,kill,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,5.0,22,0.0024403903412191,0.0016516383907875,0.6363636363636364,positive pre/post 2020,promote,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,2.0,20,-0.0016113505794095,-0.0004505506689757,0.45,negative pre/post 2020,kill,setups=20; triggered=20; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,3.0,20,-0.0038447870150558,-0.0026415808450819,0.25,negative pre/post 2020,kill,setups=20; triggered=20; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,4.0,20,-0.0023987164876618,-0.0020992995483823,0.35,negative pre/post 2020,kill,setups=20; triggered=20; expired=0; laggard=QQQ
iteration_01,S1_T1_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,DIA,5.0,20,0.0003108642347784,0.0010599723575411,0.6,mixed pre/post 2020,revise,setups=20; triggered=20; expired=0; laggard=QQQ
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,2.0,26,0.0045523220624318,0.005467653666891,0.6538461538461539,positive pre/post 2020,promote,setups=29; triggered=26; expired=3; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,3.0,26,0.00673482247489,0.0051785694886464,0.7692307692307693,positive pre/post 2020,promote,setups=29; triggered=26; expired=3; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,4.0,26,0.010631343657749,0.0051482218231799,0.8076923076923077,positive pre/post 2020,promote,setups=29; triggered=26; expired=3; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,5.0,26,0.00866528306154,0.0039721126109812,0.5769230769230769,positive pre/post 2020,promote,setups=29; triggered=26; expired=3; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,2.0,22,0.0032149974099951,0.0033170113185041,0.5454545454545454,mixed pre/post 2020,revise,setups=26; triggered=22; expired=4; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,3.0,22,0.0028467003853463,0.0023085491849773,0.6818181818181818,mixed pre/post 2020,revise,setups=26; triggered=22; expired=4; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,4.0,22,0.0079252605224214,0.0008113905627856,0.7272727272727273,mixed pre/post 2020,revise,setups=26; triggered=22; expired=4; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,5.0,22,0.0058657472012849,-0.0009502227842286,0.4545454545454545,mixed pre/post 2020,revise,setups=26; triggered=22; expired=4; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,2.0,21,0.0127803935934853,0.0211501106804782,0.8095238095238095,mixed pre/post 2020,revise,setups=25; triggered=21; expired=4; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,3.0,21,0.0066670438909095,0.0023085491849773,0.7619047619047619,mixed pre/post 2020,revise,setups=25; triggered=21; expired=4; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,4.0,21,0.0139641287712652,0.0038780914953808,0.8095238095238095,positive pre/post 2020,promote,setups=25; triggered=21; expired=4; laggard=DIA
iteration_01,S1_T1_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,relative-strength turn,SPY,QQQ,5.0,21,0.015959100875153,0.0007589251420381,0.5238095238095238,positive pre/post 2020,promote,setups=25; triggered=21; expired=4; laggard=DIA
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,2.0,20,-0.0019030975100671,-0.0001022509417166,0.5,mixed pre/post 2020,kill,setups=22; triggered=20; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,3.0,20,-0.0038970797378083,-0.0039974323112387,0.4,negative pre/post 2020,kill,setups=22; triggered=20; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,4.0,20,-0.0015281528813037,-0.0017176555008253,0.45,mixed pre/post 2020,kill,setups=22; triggered=20; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,5.0,20,0.0010786822625971,0.0022889764474236,0.65,mixed pre/post 2020,revise,setups=22; triggered=20; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,2.0,20,-0.0012327482310527,-0.0001022509417166,0.5,mixed pre/post 2020,kill,setups=22; triggered=20; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,3.0,20,-0.0023549012229098,-0.0031790186968058,0.4,negative pre/post 2020,kill,setups=22; triggered=20; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,4.0,20,0.0006716294341312,-0.0017566346770808,0.4,mixed pre/post 2020,revise,setups=22; triggered=20; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,5.0,20,0.0033698448012803,0.0029313622500104,0.7,positive pre/post 2020,promote,setups=22; triggered=20; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,2.0,18,-0.0016743641593439,-0.0004505506689757,0.4444444444444444,mixed pre/post 2020,kill,setups=20; triggered=18; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,3.0,18,-0.003210745243173,-0.0050618025259524,0.3333333333333333,negative pre/post 2020,kill,setups=20; triggered=18; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,4.0,18,-0.0004131425869516,-0.0020470972400472,0.3333333333333333,mixed pre/post 2020,kill,setups=20; triggered=18; expired=2; laggard=QQQ
iteration_01,S1_T2_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,DIA,5.0,18,0.0017498870781755,0.0022889764474236,0.6666666666666666,positive pre/post 2020,promote,setups=20; triggered=18; expired=2; laggard=QQQ
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,2.0,26,0.0069215326293996,0.007472477337501,0.6538461538461539,mixed pre/post 2020,revise,setups=29; triggered=26; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,3.0,26,0.0112082246033128,0.0077637383146642,0.7307692307692307,mixed pre/post 2020,revise,setups=29; triggered=26; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,4.0,26,0.0126155146574441,0.0175212711821275,0.6923076923076923,mixed pre/post 2020,revise,setups=29; triggered=26; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,5.0,26,0.0143723555990115,0.0129379781641651,0.6923076923076923,mixed pre/post 2020,revise,setups=29; triggered=26; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,2.0,23,0.0060317948376221,0.007472477337501,0.6086956521739131,mixed pre/post 2020,revise,setups=26; triggered=23; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,3.0,23,0.0085368833539063,0.0077637383146642,0.6521739130434783,mixed pre/post 2020,revise,setups=26; triggered=23; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,4.0,23,0.0098269123447057,0.0154941114977731,0.6086956521739131,mixed pre/post 2020,revise,setups=26; triggered=23; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,5.0,23,0.0129702497578496,0.0160442198333458,0.6086956521739131,mixed pre/post 2020,revise,setups=26; triggered=23; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,2.0,22,0.0086370845530474,0.0099680500206933,0.6363636363636364,mixed pre/post 2020,revise,setups=25; triggered=22; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,3.0,22,0.0099907716276736,0.0038215220252144,0.5909090909090909,positive pre/post 2020,promote,setups=25; triggered=22; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,4.0,22,0.008823969330633,0.0081527510302794,0.5454545454545454,mixed pre/post 2020,revise,setups=25; triggered=22; expired=3; laggard=DIA
iteration_01,S1_T2_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,laggard 5-day breakout,SPY,QQQ,5.0,22,0.0148372013427894,0.0112932865866671,0.5454545454545454,mixed pre/post 2020,revise,setups=25; triggered=22; expired=3; laggard=DIA
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,2.0,16,-0.0076012300435823,-0.0045644467024856,0.3125,negative pre/post 2020,kill,setups=22; triggered=16; expired=6; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,3.0,16,-0.0076649393873514,-0.0123716582796413,0.3125,negative pre/post 2020,kill,setups=22; triggered=16; expired=6; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,4.0,16,-0.0034925938366754,-0.0024274054611872,0.25,negative pre/post 2020,kill,setups=22; triggered=16; expired=6; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,5.0,16,-0.0037408150675152,-0.0005395051453633,0.5,mixed pre/post 2020,kill,setups=22; triggered=16; expired=6; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,2.0,18,-0.0081750815172866,-0.0061139586738523,0.2222222222222222,negative pre/post 2020,kill,setups=22; triggered=18; expired=4; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,3.0,18,-0.007598022991995,-0.0074609393191241,0.2222222222222222,negative pre/post 2020,kill,setups=22; triggered=18; expired=4; laggard=QQQ
